시간,Temp_1,Humidty_1,TVOC_1,CO2_1,Temp_2,Humidty_2,TVOC_2,CO2_2,Temp_3,Humidty_3,TVOC_3,CO2_3,Temp_4,Humidty_4,TVOC_4,CO2_4,Temp_5,Humidty_5,TVOC_5,CO2_5,Temp_6,Humidty_6,TVOC_6,CO2_6,Nori_TVOC,Nori_CO2,Smoke,Particle_PM1,Particle_PM2.5,Particle_10
11:14:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.07,29.81,209,704,192,407,5,0,0,0
11:14:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29.87,210,705,201,416,5,0,0,0
11:14:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.98,29.93,202,695,201,408,6,0,0,0
11:14:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.97,29.94,202,695,200,428,5,0,0,0
11:14:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93,29.98,201,694,207,422,6,0,0,0
11:14:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.87,30.15,206,700,211,430,6,0,0,0
11:15:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.91,30.01,210,705,195,427,6,0,0,0
11:15:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.94,30.05,205,700,201,408,6,0,0,0
11:15:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,30.07,208,702,199,400,6,0,0,0
11:15:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.87,30.15,205,699,190,416,5,0,0,0
11:15:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,30.31,209,705,215,447,6,0,0,0
11:15:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.82,30.33,212,708,218,410,6,0,0,0
11:16:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.96,29.98,204,698,200,407,5,0,0,0
11:16:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.08,29.8,215,711,192,402,6,0,0,0
11:16:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,29.73,189,680,178,400,6,0,0,0
11:16:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.13,29.55,186,676,152,400,5,0,0,0
11:16:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.28,29.04,168,652,150,400,6,0,0,0
11:16:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.49,28.75,158,638,145,400,5,0,0,0
11:17:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.68,28.28,149,625,131,400,5,0,0,0
11:17:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.76,28.03,150,626,142,400,5,0,0,0
11:17:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.65,28.03,178,664,156,456,6,0,0,0
11:17:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.32,28.18,179,666,163,400,6,0,0,0
11:17:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.15,28.44,157,636,160,400,5,0,0,0
11:17:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93,28.69,158,639,156,400,5,0,0,0
11:18:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.84,28.75,173,658,146,400,5,0,0,0
11:18:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.78,28.8,165,648,161,400,6,0,0,0
11:18:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.74,28.81,152,629,149,400,6,0,0,0
11:18:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,28.92,171,656,144,400,6,0,0,0
11:18:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,29.1,171,655,144,400,6,0,0,0
11:18:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.51,29.06,162,643,161,400,6,0,0,0
11:19:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.61,28.88,215,711,253,581,5,0,0,0
11:19:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.56,28.83,211,707,227,400,5,0,0,0
11:19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.58,28.79,184,673,195,400,6,0,0,0
11:19:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.61,28.71,211,707,216,465,6,0,0,0
11:19:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.44,28.85,170,655,206,400,5,0,0,0
11:19:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.28,29.07,159,639,164,400,5,0,0,0
11:20:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.32,28.98,176,662,185,400,6,0,0,0
11:20:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.21,29.07,179,667,229,409,6,0,0,0
11:20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.23,29.05,171,655,215,400,5,0,0,0
11:20:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.23,29.04,192,683,227,400,5,0,0,0
11:20:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.22,29.03,163,644,194,400,6,0,0,0
11:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.16,29.1,199,692,207,409,6,0,0,0
11:21:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.23,29.01,160,641,190,400,5,0,0,0
11:21:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.13,29.07,189,679,214,463,5,0,0,0
11:21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.91,29.38,158,637,193,400,6,0,0,0
11:21:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.87,29.23,171,656,201,400,5,0,0,0
11:21:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.94,29.38,145,619,167,400,6,0,0,0
11:22:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.74,29.53,134,603,158,400,5,0,0,0
11:22:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.79,29.44,156,635,174,400,6,0,0,0
11:22:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.84,29.39,163,644,171,400,6,0,0,0
11:22:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,29.25,157,636,163,400,6,0,0,0
11:22:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.91,29.13,145,620,158,400,6,0,0,0
11:22:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.89,29.11,178,665,215,400,5,0,0,0
11:23:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.86,29.07,156,636,179,400,6,0,0,0
11:23:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.79,29.1,142,616,177,400,6,0,0,0
11:23:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.79,29.06,129,595,145,400,5,0,0,0
11:23:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7,29.19,136,606,142,400,5,0,0,0
11:23:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.58,29.32,143,617,163,400,6,0,0,0
11:23:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.56,29.35,151,628,186,400,6,0,0,0
11:24:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.44,29.44,142,615,167,400,5,0,0,0
11:24:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.46,29.52,167,651,174,400,6,0,0,0
11:24:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.39,29.56,146,621,189,400,6,0,0,0
11:24:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.47,29.45,133,601,162,400,6,0,0,0
11:24:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.63,29.25,117,576,160,400,6,0,0,0
11:24:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.55,29.26,129,596,156,400,5,0,0,0
11:25:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52,29.32,182,670,154,400,5,0,0,0
11:25:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.43,29.35,150,627,148,400,5,0,0,0
11:25:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.43,29.42,169,653,216,418,6,0,0,0
11:25:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38,29.45,143,617,188,400,6,0,0,0
11:25:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38,29.42,139,611,163,400,5,0,0,0
11:25:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.32,29.45,129,596,133,400,6,0,0,0
11:26:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,29.39,119,580,120,400,5,0,0,0
11:26:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.34,29.29,105,558,112,400,6,0,0,0
11:26:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,29.31,122,585,116,400,6,0,0,0
11:26:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.39,29.2,124,588,131,400,5,0,0,0
11:26:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.37,29.19,128,594,139,400,6,0,0,0
11:26:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.37,29.25,115,574,141,400,6,0,0,0
11:27:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.39,29.13,100,549,114,400,5,0,0,0
11:27:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,29.12,112,570,108,400,5,0,0,0
11:27:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,29.02,135,605,123,400,6,0,0,0
11:27:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,28.87,113,570,126,400,6,0,0,0
11:27:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.59,28.67,113,570,115,400,6,0,0,0
11:27:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.53,28.68,100,550,115,400,5,0,0,0
11:28:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,28.84,98,546,125,400,5,0,0,0
11:28:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.39,28.85,104,556,132,400,5,0,0,0
11:28:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.47,28.7,114,572,124,400,5,0,0,0
11:28:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.45,28.69,102,552,109,400,6,0,0,0
11:28:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.48,28.68,106,559,129,400,6,0,0,0
11:28:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.49,28.62,101,552,106,400,6,0,0,0
11:29:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38,28.7,104,557,103,400,6,0,0,0
11:29:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,28.8,115,574,129,400,5,0,0,0
11:29:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.21,28.89,107,561,108,400,6,0,0,0
11:29:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.26,28.88,105,558,115,400,5,0,0,0
11:29:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.31,28.84,116,576,114,400,6,0,0,0
11:29:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.36,28.71,102,553,115,400,6,0,0,0
11:30:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.37,28.61,97,545,133,400,6,0,0,0
11:30:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.42,28.56,95,541,127,400,5,0,0,0
11:30:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,28.56,108,563,132,400,5,0,0,0
11:30:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.44,28.52,95,541,116,400,5,0,0,0
11:30:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33,28.64,105,558,128,400,5,0,0,0
11:30:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.29,28.67,83,520,86,400,6,0,0,0
11:31:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.31,28.58,73,502,90,400,5,0,0,0
11:31:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.21,28.69,90,533,100,400,5,0,0,0
11:31:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,28.78,93,538,96,400,5,0,0,0
11:31:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.28,28.66,104,555,123,400,6,0,0,0
11:31:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33,28.52,87,527,92,400,5,0,0,0
11:31:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.28,28.47,96,542,104,400,5,0,0,0
11:32:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.18,28.64,90,531,118,400,5,0,0,0
11:32:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.08,28.76,89,530,112,400,6,0,0,0
11:32:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.95,28.89,91,535,136,400,5,0,0,0
11:32:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,28.77,82,518,100,400,6,0,0,0
11:32:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,28.7,82,519,105,400,5,0,0,0
11:32:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.22,28.55,69,494,74,400,6,0,0,0
11:33:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.27,28.39,82,519,99,400,5,0,0,0
11:33:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.37,28.23,85,524,76,400,5,0,0,0
11:33:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.37,28.15,70,496,76,400,5,0,0,0
11:33:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.43,28.11,66,489,62,400,5,0,0,0
11:33:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.47,27.98,71,497,68,400,5,0,0,0
11:33:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.55,27.86,80,514,76,400,5,0,0,0
11:34:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.48,27.89,85,523,89,400,5,0,0,0
11:34:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.46,27.81,76,508,83,400,5,0,0,0
11:34:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,27.92,61,479,41,400,6,0,0,0
11:34:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,27.79,56,469,59,400,6,0,0,0
11:34:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.45,27.82,52,462,56,400,6,0,0,0
11:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.48,27.71,55,466,73,400,6,0,0,0
11:35:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.46,27.73,48,453,48,400,5,0,0,0
11:35:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.34,27.82,56,470,58,400,5,0,0,0
11:35:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,27.84,60,477,60,400,5,0,0,0
11:35:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.29,27.92,50,456,37,400,6,0,0,0
11:35:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.36,27.85,53,463,48,400,5,0,0,0
11:36:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.43,27.73,65,486,47,400,5,0,0,0
11:36:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,27.79,45,447,57,400,6,0,0,0
11:36:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,27.78,52,462,36,400,5,0,0,0
11:36:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.42,27.68,51,460,34,400,5,0,0,0
11:36:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.36,27.69,50,457,22,400,6,0,0,0
11:36:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38,27.62,55,467,43,400,6,0,0,0
11:37:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.29,27.77,57,471,49,400,6,0,0,0
11:37:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.17,27.9,56,470,18,400,5,0,0,0
11:37:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.18,27.91,55,467,43,400,5,0,0,0
11:37:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.28,27.76,51,458,50,400,5,0,0,0
11:37:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.25,27.76,54,465,52,400,6,0,0,0
11:37:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.18,27.86,60,477,41,400,6,0,0,0
11:38:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16,27.89,51,460,39,400,5,0,0,0
11:38:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,27.91,56,469,55,400,5,0,0,0
11:38:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.06,28.01,58,474,44,400,5,0,0,0
11:38:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12,27.94,55,467,45,400,6,0,0,0
11:38:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12,27.93,44,444,19,400,5,0,0,0
11:38:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.05,28.05,44,444,58,400,6,0,0,0
11:39:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03,28.03,46,449,62,400,5,0,0,0
11:39:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.13,27.88,52,461,83,400,6,0,0,0
11:39:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.13,27.89,53,463,68,400,6,0,0,0
11:39:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.15,27.84,57,471,73,400,6,0,0,0
11:39:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.25,27.67,55,468,32,400,5,0,0,0
11:39:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.23,27.63,45,447,16,400,6,0,0,0
11:40:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.99,27.88,45,446,18,400,6,0,0,0
11:40:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.06,27.82,35,424,37,400,6,0,0,0
11:40:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27.9,38,432,18,400,5,0,0,0
11:40:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03,27.87,46,449,6,400,5,0,0,0
11:40:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.99,27.92,47,451,31,400,6,0,0,0
11:40:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.05,27.85,47,450,5,400,6,0,0,0
11:41:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.09,27.74,48,453,28,400,5,0,0,0
11:41:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,27.69,41,439,14,400,5,0,0,0
11:41:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.08,27.7,40,435,12,400,6,0,0,0
11:41:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.07,27.73,46,449,7,400,5,0,0,0
11:41:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.07,27.68,46,449,31,400,6,0,0,0
11:41:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03,27.75,39,435,22,400,6,0,0,0
11:42:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.13,27.64,39,434,17,400,6,0,0,0
11:42:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.25,27.5,30,415,0,400,5,0,0,0
11:42:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.22,27.5,42,441,14,400,5,0,0,0
11:42:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.26,27.46,46,448,5,400,6,0,0,0
11:42:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.21,27.49,45,446,6,400,6,0,0,0
11:42:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,27.58,50,457,30,400,6,0,0,0
11:43:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,27.58,40,435,30,400,5,0,0,0
11:43:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.06,27.63,39,434,35,400,5,0,0,0
11:43:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.94,27.84,43,443,30,400,6,0,0,0
11:43:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.01,27.8,47,450,14,400,6,0,0,0
11:43:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.06,27.68,43,443,22,400,5,0,0,0
11:43:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.13,27.62,39,435,18,400,6,0,0,0
11:44:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.17,27.48,39,434,23,400,5,0,0,0
11:44:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.17,27.38,35,425,17,400,6,0,0,0
11:44:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.22,27.35,37,430,15,400,6,0,0,0
11:44:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.23,27.3,30,415,10,400,6,0,0,0
11:44:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.15,27.35,33,421,9,400,5,0,0,0
11:44:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.23,27.34,41,438,8,400,6,0,0,0
11:45:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.06,27.51,33,421,5,400,5,0,0,0
11:45:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.06,27.52,33,421,10,400,5,0,0,0
11:45:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27.6,35,425,18,400,6,0,0,0
11:45:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.15,27.45,25,404,0,400,6,0,0,0
11:45:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.18,27.33,29,411,11,400,5,0,0,0
11:45:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12,27.36,33,421,7,400,6,0,0,0
11:46:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,27.27,32,418,0,400,5,0,0,0
11:46:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.25,27.18,39,435,26,400,5,0,0,0
11:46:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.13,27.3,34,422,27,400,5,0,0,0
11:46:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,27.36,39,434,26,400,6,0,0,0
11:46:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19,27.23,35,425,16,400,5,0,0,0
11:46:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.07,27.31,38,432,28,400,6,0,0,0
11:47:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14,27.3,37,429,7,400,5,0,0,0
